application_id,company_name,industry,loan_purpose,annual_revenue,loan_amount_requested,loan_to_revenue_ratio,years_in_business,num_employees,credit_score,debt_to_income_ratio,monthly_cash_flow,existing_loans,late_payments_12m,avg_daily_transactions,transaction_volatility,max_overdraft_30d,risk_tier,default_probability,default,application_date
APP-004785,"Mcgrath, Thomas and Powell",Retail,Real Estate,228387.43,294626.07,1.29,14.3,7,737,0.5016,3646.01,1,0,50.01,0.684,0.0,A,0.5525,0,2025-07-17
APP-004786,Cortez-Ortega,Manufacturing,Debt Consolidation,180580.47,115851.8,0.6416,6.3,51,694,0.4035,2529.61,1,0,21.31,0.2842,34.42,A,0.3008,0,2025-05-28
APP-004787,Morgan-Williams,Real Estate,Business Expansion,76621.07,8682.06,0.1133,5.6,16,732,0.323,814.53,2,0,13.5,0.3919,0.0,AA,0.2145,0,2025-10-13
APP-004788,Reynolds-Shaw,Manufacturing,Working Capital,1467816.39,482026.84,0.3284,10.0,78,659,0.2419,25959.24,1,2,40.73,0.3748,1231.32,A,0.8057,1,2026-02-07
APP-004789,"Johnson, Diaz and Myers",Manufacturing,Equipment Purchase,36954.59,196786.28,5.3251,12.3,137,717,0.3282,500.78,3,0,18.22,0.7642,0.0,AA,0.8418,1,2025-08-02
APP-004790,Cruz-Wood,Transportation,Working Capital,109411.26,113311.29,1.0356,17.1,19,681,0.1951,617.73,2,2,18.79,0.6797,0.0,A,0.7562,1,2026-01-12
APP-004791,Thomas and Sons,Manufacturing,Equipment Purchase,272166.89,49160.57,0.1806,4.7,29,727,0.1076,1522.23,1,1,13.58,0.1497,0.0,AA,0.1892,0,2025-06-02
APP-004792,Davis-Jones,Healthcare,Working Capital,3804662.85,7952.49,0.0021,0.0,6,664,0.0919,70859.09,4,1,12.62,0.2024,0.0,A,0.5251,1,2025-05-02
APP-004793,Jones PLC,Manufacturing,Working Capital,4889351.84,148797.9,0.0304,3.3,12,807,0.365,86826.77,3,2,17.39,0.771,0.0,AA,0.7351,1,2026-02-18
APP-004794,Thomas-Galvan,Retail,Debt Consolidation,452701.69,33103.22,0.0731,8.8,40,537,0.3514,3634.85,1,3,25.82,0.3611,41.08,B,0.9872,1,2025-07-22
APP-004795,Davis PLC,Finance,Business Expansion,62848.27,413207.1,6.5747,1.3,15,842,0.1772,758.59,2,1,6.13,0.5077,0.0,AAA,0.8791,1,2025-06-06
APP-004796,Diaz-Myers,Technology,Debt Consolidation,152425.62,2045780.18,13.4215,8.2,112,643,0.1412,2316.13,1,2,11.91,0.4782,419.76,BBB,0.969,1,2025-07-07
APP-004797,Baker Group,Retail,Business Expansion,21641.21,10144.7,0.4688,6.0,54,585,0.296,414.68,1,0,11.89,0.556,0.0,BB,0.7924,0,2025-08-01
APP-004798,Scott and Sons,Technology,Equipment Purchase,428734.88,41029.79,0.0957,10.9,107,731,0.1412,7588.39,1,2,14.11,0.1403,0.0,AA,0.338,1,2025-12-25
APP-004799,Sullivan-Martinez,Manufacturing,Debt Consolidation,86950.54,12272.02,0.1411,11.5,18,682,0.336,1082.05,0,1,12.38,0.2019,0.0,A,0.3977,0,2025-09-02
APP-004800,Harris Inc,Transportation,Debt Consolidation,320909.94,10374.58,0.0323,1.8,24,699,0.1206,5325.62,0,0,5.05,0.7263,0.0,A,0.2245,1,2026-02-03
APP-004801,"Riley, Murphy and Montgomery",Transportation,Equipment Purchase,19979911.82,18150.16,0.0009,16.8,21,664,0.0434,265955.69,2,0,12.02,0.1221,1085.83,A,0.1921,1,2026-02-11
APP-004802,"Stewart, Velazquez and Gibbs",Healthcare,Real Estate,1383609.63,44154.32,0.0319,12.9,5,553,0.4685,21875.41,1,1,47.11,0.6147,93.39,BB,0.9578,1,2025-08-30
APP-004803,Aguilar LLC,Transportation,Equipment Purchase,3053.25,70429.97,23.0672,0.9,18,656,0.2433,33.47,3,0,18.49,0.7032,0.0,A,0.9379,1,2026-02-23
APP-004804,"Cooper, Evans and Ortiz",Finance,Equipment Purchase,1031243.84,10379.29,0.0101,8.5,1,645,0.513,20264.41,1,0,17.42,0.6958,0.0,BBB,0.6785,1,2025-05-01
APP-004805,"Wright, Bell and Vega",Healthcare,Equipment Purchase,142844.41,42954.35,0.3007,6.0,74,702,0.2291,652.48,1,1,4.94,0.2039,0.0,AA,0.2743,0,2026-02-27
APP-004806,Hernandez-Franklin,Retail,Research & Development,1851730.28,427028.24,0.2306,13.2,13,562,0.2537,37681.69,0,1,7.85,0.5256,0.0,BB,0.9058,1,2026-03-01
APP-004807,Garrett-Miller,Real Estate,Working Capital,384004.34,3419.09,0.0089,9.3,2,684,0.0474,6792.76,3,0,26.0,0.1981,0.0,A,0.1014,0,2025-07-23
APP-004808,Woods PLC,Real Estate,Equipment Purchase,45694.41,30568.41,0.669,13.0,15,806,0.2989,326.08,3,2,13.96,0.7017,0.0,AAA,0.7155,1,2025-08-19
APP-004809,"Reid, Ballard and Smith",Agriculture,Research & Development,2483951.41,596372.44,0.2401,3.3,1,666,0.3042,22638.42,1,2,15.8,0.5175,474.09,A,0.7757,1,2026-03-02
APP-004810,Jones-Chaney,Real Estate,Business Expansion,253782.33,29267.26,0.1153,4.6,4,597,0.4643,1933.81,1,1,93.12,0.4155,0.0,BB,0.8852,1,2025-08-30
APP-004811,"Mitchell, Hess and Mcfarland",Healthcare,Research & Development,16297448.54,142682.42,0.0088,15.5,21,613,0.1252,108648.45,1,1,10.83,0.3807,0.0,BBB,0.6279,1,2025-07-16
APP-004812,Green Ltd,Real Estate,Working Capital,2294471.75,334098.79,0.1456,3.9,1,641,0.0682,13655.48,2,1,7.28,0.6344,153.03,BBB,0.5838,0,2025-06-27
APP-004813,Carpenter-Simpson,Technology,Research & Development,26371.37,30835.73,1.1693,8.2,1,815,0.4989,526.84,2,1,6.09,0.1161,0.0,A,0.529,0,2025-05-22
APP-004814,Holt Ltd,Technology,Working Capital,483084.3,38982.05,0.0807,0.0,10,646,0.3584,5261.14,2,0,17.14,0.2178,0.0,BBB,0.6277,0,2026-01-28
APP-004815,"Rodriguez, Maxwell and Chambers",Media,Real Estate,139895.2,2760725.7,19.7342,7.8,14,578,0.208,792.63,0,2,4.66,0.6107,0.0,BB,0.9942,1,2025-12-17
APP-004816,"Bryant, Thomas and Benjamin",Retail,Equipment Purchase,47746.82,12706.16,0.2661,2.5,4,570,0.0923,822.78,0,1,30.4,0.6455,0.0,BB,0.8784,1,2025-08-11
APP-004817,"Johnson, Freeman and Morrow",Finance,Real Estate,1173008.29,264725.45,0.2257,14.7,40,533,0.0257,20271.43,1,0,13.87,0.4088,566.77,B,0.7644,1,2026-01-03
APP-004818,Floyd LLC,Transportation,Equipment Purchase,1298867.57,13528.79,0.0104,10.8,12,505,0.4056,25082.38,1,1,35.55,0.7823,41.84,B,0.9843,1,2026-01-31
APP-004819,Edwards-Mullins,Retail,Research & Development,1848752.51,26502.05,0.0143,7.5,2,722,0.043,14248.85,0,0,10.1,0.6932,0.0,AA,0.1472,0,2026-02-22
APP-004820,"Hill, Miller and Scott",Agriculture,Research & Development,347256.9,77838.54,0.2242,15.7,19,768,0.1967,2151.38,0,0,2.27,0.6014,0.0,AAA,0.2036,0,2025-12-20
APP-004821,"Garza, Cooper and Rice",Technology,Real Estate,554425.55,541350.87,0.9764,9.3,93,680,0.1501,10827.99,1,2,184.37,0.495,0.0,A,0.6759,1,2026-03-05
APP-004822,Hernandez-Taylor,Transportation,Debt Consolidation,4819333.2,35734.21,0.0074,11.0,3,620,0.3947,89494.89,0,1,114.21,0.1453,784.65,BBB,0.7008,1,2025-05-31
APP-004823,Howe-Gonzalez,Retail,Research & Development,268773.89,83358.62,0.3101,13.9,30,790,0.0789,3840.53,1,2,6.61,0.3161,0.0,AAA,0.378,0,2026-01-07
APP-004824,"Hale, Patton and Cannon",Technology,Real Estate,8176277.2,58858.01,0.0072,18.9,4,670,0.3727,105067.46,3,2,12.18,0.4751,244.66,A,0.7429,1,2025-04-21
APP-004825,"Mercado, Richards and Duncan",Manufacturing,Debt Consolidation,313501.17,45978.61,0.1467,12.1,12,704,0.4912,3188.52,0,0,11.25,0.7537,0.0,A,0.4301,1,2025-09-26
APP-004826,Gardner Ltd,Media,Working Capital,782371.95,52434.04,0.067,15.1,396,746,0.3759,9615.14,2,2,23.17,0.6962,1296.38,AA,0.7923,1,2025-05-17
APP-004827,Weber PLC,Real Estate,Real Estate,486372.44,92647.63,0.1905,14.8,53,674,0.2998,7489.52,1,2,1.6,0.6169,0.0,A,0.7453,1,2025-07-11
APP-004828,Velez-Herrera,Finance,Equipment Purchase,5598158.88,103904.64,0.0186,4.1,200,593,0.1253,90654.87,0,1,28.2,0.5677,0.0,BB,0.7854,1,2025-12-11
APP-004829,Martin Inc,Manufacturing,Research & Development,103062.77,98167.78,0.9525,9.6,53,617,0.1727,1567.66,1,0,1.1,0.2291,0.0,BBB,0.5124,0,2025-08-03
APP-004830,"King, Meyer and Castillo",Transportation,Research & Development,81643.88,1534.47,0.0188,3.4,1,590,0.2113,1180.13,1,1,4.9,0.1329,0.0,BB,0.7289,1,2025-09-20
APP-004831,"Smith, Baker and Gordon",Media,Equipment Purchase,2291607.39,39591.02,0.0173,18.3,2,600,0.255,42894.29,0,1,61.34,0.5646,0.0,BBB,0.8097,1,2025-07-04
APP-004832,Campbell PLC,Transportation,Equipment Purchase,75369.17,221862.42,2.9437,9.7,30,769,0.432,1249.43,1,2,6.93,0.5668,0.0,AA,0.9063,0,2026-02-18
APP-004833,Hardin-Johnson,Retail,Business Expansion,464295.96,4475.04,0.0096,13.6,10,632,0.1858,5054.19,2,0,27.13,0.5444,0.0,BBB,0.4441,0,2025-11-12
APP-004834,Flores LLC,Energy,Real Estate,516457.28,54719.94,0.106,8.0,22,672,0.5039,10427.97,4,1,18.83,0.5903,457.35,A,0.7053,1,2025-10-24
APP-004835,"Vazquez, Butler and Clark",Retail,Research & Development,394073.08,45343.35,0.1151,16.3,77,654,0.4187,7339.36,1,0,20.57,0.1094,0.0,A,0.3609,1,2025-09-03
APP-004836,Haynes Group,Healthcare,Working Capital,342827.32,785296.59,2.2906,4.6,1,756,0.1415,5004.73,0,0,3.68,0.234,0.0,AAA,0.2749,0,2025-08-14
APP-004837,White and Sons,Real Estate,Research & Development,2616076.49,100058.44,0.0382,4.0,13,772,0.2976,33552.45,2,1,6.31,0.2409,0.0,AAA,0.3097,1,2026-02-09
APP-004838,"Barber, Carson and Gibbs",Real Estate,Research & Development,156795.64,259764.36,1.6567,11.8,56,631,0.2358,2789.94,1,0,8.38,0.5099,541.82,BBB,0.6733,1,2025-09-17
APP-004839,"Lopez, Yang and Vasquez",Finance,Real Estate,1330317.02,367090.13,0.2759,1.3,606,695,0.2503,13931.01,0,0,186.46,0.6728,265.83,A,0.3488,0,2025-08-01
APP-004840,"Bailey, Collins and Hale",Media,Real Estate,2462056.39,62048.38,0.0252,5.0,31,530,0.4333,46999.93,0,0,4.74,0.1446,0.0,B,0.8838,1,2025-04-22
APP-004841,Sims-Miller,Retail,Business Expansion,6964.31,81067.09,11.6404,11.2,20,685,0.3658,103.37,0,1,26.67,0.5655,0.0,A,0.9303,1,2025-11-11
APP-004842,Nguyen and Sons,Manufacturing,Debt Consolidation,1088135.79,34894.71,0.0321,8.6,6,391,0.6386,7906.28,1,0,24.48,0.1027,0.0,B,0.9951,1,2025-12-19
APP-004843,"Evans, Hendrix and Foley",Energy,Business Expansion,5728277.51,887.97,0.0002,0.0,93,727,0.1396,92037.47,2,1,3.95,0.1759,616.18,AA,0.3735,0,2025-06-25
APP-004844,"Wheeler, Guzman and Wilson",Real Estate,Equipment Purchase,3353229.19,100842.33,0.0301,12.5,24,523,0.0978,45909.93,3,1,40.38,0.5383,0.0,B,0.9239,1,2025-04-28
APP-004845,Murphy Inc,Real Estate,Real Estate,1534809.87,900304.79,0.5866,11.5,2,585,0.2509,7762.56,0,0,121.53,0.4385,0.0,BB,0.7402,1,2025-09-20
APP-004846,Garcia and Sons,Transportation,Real Estate,1540415.69,34344.71,0.0223,12.7,138,540,0.6171,16429.86,0,0,31.67,0.6265,0.0,B,0.9544,1,2025-09-16
APP-004847,Rogers Ltd,Manufacturing,Business Expansion,446814.42,15737.81,0.0352,6.2,5,634,0.5171,5846.65,0,0,29.0,0.3091,12.9,BBB,0.6066,1,2025-11-22
APP-004848,Collier-Roy,Transportation,Research & Development,6496.88,148267.01,22.8213,5.6,59,764,0.0533,117.84,2,2,32.2,0.7943,0.0,AAA,0.927,1,2025-12-17
APP-004849,Tran-Myers,Real Estate,Research & Development,7814.8,28863.1,3.6934,4.1,99,672,0.4558,159.87,2,0,16.8,0.1656,144.37,A,0.7588,1,2026-03-16
APP-004850,Henry Inc,Manufacturing,Real Estate,528700.29,160788.34,0.3041,4.4,41,801,0.2863,4751.38,2,0,12.73,0.1653,0.0,AAA,0.1643,0,2025-09-11
APP-004851,"Fuller, Robinson and Richardson",Retail,Debt Consolidation,5312606.79,7671.88,0.0014,8.6,4,592,0.2717,81315.54,1,1,14.88,0.1778,0.0,BB,0.7504,1,2026-01-13
APP-004852,Phillips-Becker,Agriculture,Working Capital,77142.24,732824.57,9.4997,12.8,4,830,0.1454,673.39,2,0,48.4,0.2146,0.0,AAA,0.5738,0,2025-05-23
APP-004853,Hamilton-Wilson,Healthcare,Debt Consolidation,3060712.29,318765.85,0.1041,0.7,46,579,0.1832,58932.63,0,2,10.66,0.7465,0.0,BB,0.9697,1,2025-05-31
APP-004854,Stewart-Ferrell,Real Estate,Working Capital,55743.06,8553.11,0.1534,13.3,2,678,0.081,598.99,1,1,39.12,0.3027,0.0,A,0.2792,1,2025-06-03
APP-004855,Montoya-Lawson,Agriculture,Business Expansion,452978.47,13178.12,0.0291,8.3,13,707,0.2275,3908.43,2,0,1.62,0.7157,0.0,AA,0.2371,0,2026-03-29
APP-004856,Andrews-Salinas,Energy,Business Expansion,3142629.57,11166.81,0.0036,8.5,22,736,0.23,36493.66,3,1,22.98,0.2329,0.0,AA,0.2497,0,2025-04-13
APP-004857,"Wong, Smith and Sanchez",Real Estate,Equipment Purchase,273227.82,3547.18,0.013,10.6,187,575,0.293,5457.89,1,3,62.26,0.2034,0.0,BB,0.9584,1,2025-06-29
APP-004858,"Chen, English and Vargas",Healthcare,Research & Development,264353.47,173645.32,0.6569,9.8,26,802,0.1782,2238.28,2,2,3.53,0.544,0.0,AAA,0.5818,1,2026-03-14
APP-004859,Morse-Melendez,Agriculture,Working Capital,192634.53,20776.21,0.1079,3.4,1,624,0.5377,3880.6,1,1,27.47,0.666,0.0,BBB,0.8939,1,2025-10-05
APP-004860,Brown-Murphy,Agriculture,Working Capital,58049.25,322000.05,5.547,10.3,4,655,0.4414,583.71,1,0,54.85,0.5035,425.59,A,0.9261,1,2026-01-18
APP-004861,Everett-Martinez,Agriculture,Real Estate,1597883.32,220848.07,0.1382,0.0,18,491,0.1972,14813.27,0,0,10.12,0.507,0.0,B,0.9734,1,2025-12-12
APP-004862,Stevens Group,Manufacturing,Working Capital,116757.22,47911.66,0.4104,9.6,1,372,0.0291,1017.86,0,1,26.11,0.6741,0.0,B,0.9967,1,2025-09-29
APP-004863,"Henry, Hall and Patel",Real Estate,Real Estate,137081.58,689011.37,5.0263,6.4,103,536,0.366,2252.78,1,0,10.86,0.5878,0.0,B,0.9921,1,2025-12-19
APP-004864,Lawson-Roberts,Agriculture,Research & Development,31001.21,251586.99,8.1154,0.0,7,746,0.2349,610.6,2,0,38.83,0.2083,0.0,AA,0.8201,1,2025-12-02
APP-004865,"Price, Dunn and Haney",Technology,Business Expansion,45738.79,22520.12,0.4924,5.4,26,691,0.3541,658.35,3,3,48.24,0.504,0.0,A,0.8502,1,2026-03-29
APP-004866,Kirk-Knight,Agriculture,Business Expansion,5878029.5,145696.31,0.0248,9.5,4,674,0.1457,67928.08,0,0,19.14,0.4584,520.64,A,0.2158,1,2025-07-26
APP-004867,Smith Ltd,Energy,Real Estate,2439756.13,981169.17,0.4022,5.7,37,701,0.1195,24780.62,1,1,11.35,0.3003,27.78,AA,0.2492,0,2026-03-18
APP-004868,Spencer LLC,Finance,Equipment Purchase,1385536.92,58216.27,0.042,18.2,20,721,0.2302,8497.01,3,1,12.5,0.4326,645.68,AA,0.3075,0,2025-11-05
APP-004869,Mercado and Sons,Technology,Working Capital,2336379.06,61200.11,0.0262,2.9,62,773,0.4181,30288.15,3,3,13.61,0.4672,278.69,AA,0.8237,1,2025-05-20
APP-004870,Hernandez-Moran,Retail,Business Expansion,250192.56,97892.38,0.3913,6.6,6,570,0.2368,1667.94,3,0,25.11,0.7462,998.54,BB,0.8457,1,2025-11-20
APP-004871,Pearson-Shea,Healthcare,Real Estate,163301.31,103510.09,0.6339,13.9,1,764,0.3526,2260.29,2,0,119.02,0.4182,0.0,AA,0.2764,0,2025-05-08
APP-004872,Carroll-Harris,Energy,Working Capital,32754.84,219086.41,6.6887,7.8,4,507,0.2301,607.12,1,2,7.94,0.5717,0.0,B,0.9986,1,2025-11-21
APP-004873,"Shelton, Wheeler and Brown",Healthcare,Business Expansion,442234.2,25914.61,0.0586,11.6,16,665,0.2771,6309.5,3,1,12.19,0.1715,679.4,A,0.416,0,2026-03-02
APP-004874,Wilson Group,Agriculture,Research & Development,1976701.45,37526.61,0.019,0.0,94,553,0.2866,17782.79,0,2,7.41,0.7546,616.19,BB,0.9895,1,2025-04-13
APP-004875,Cox-Campbell,Energy,Business Expansion,32244506.91,3737.35,0.0001,10.1,238,728,0.5201,631925.12,1,1,28.15,0.301,0.0,A,0.4654,1,2026-04-01
APP-004876,"Craig, Peterson and Baldwin",Agriculture,Debt Consolidation,1079257.87,27034.12,0.025,14.6,15,613,0.0813,21201.88,2,1,18.52,0.3198,0.0,BBB,0.577,0,2026-01-21
APP-004877,Parker-Frazier,Healthcare,Research & Development,44540.43,31923.52,0.7167,14.5,123,648,0.5193,347.05,3,0,24.32,0.3815,526.29,BBB,0.6371,1,2025-06-11
APP-004878,Wolfe and Sons,Energy,Working Capital,106228655.29,23878.56,0.0002,2.7,92,693,0.444,1621216.97,2,0,120.66,0.3414,0.0,A,0.3041,0,2025-06-02
APP-004879,Thomas-Fuller,Manufacturing,Equipment Purchase,2230478.64,167104.93,0.0749,10.7,18,700,0.1168,33984.82,3,2,48.41,0.6422,13.0,AA,0.4995,0,2025-09-03
APP-004880,Schneider-Sullivan,Agriculture,Research & Development,2465697.28,413449.64,0.1677,5.9,18,783,0.3837,34178.2,3,0,201.28,0.5772,0.0,AA,0.307,0,2026-03-28
APP-004881,"Manning, Simpson and Smith",Manufacturing,Equipment Purchase,102671.44,338551.05,3.2974,8.5,14,685,0.4264,1196.49,2,1,38.64,0.184,0.0,A,0.7961,1,2025-08-17
APP-004882,Patel-Norris,Retail,Business Expansion,897773.84,546028.26,0.6082,15.3,100,663,0.1697,10463.75,0,2,248.45,0.6132,0.0,A,0.7513,1,2025-11-24
APP-004883,"Gonzalez, Nelson and Paul",Media,Real Estate,659336.26,46300.1,0.0702,8.7,20,649,0.112,8389.24,3,0,12.82,0.4929,0.0,BBB,0.3074,0,2025-09-28
APP-004884,Norton-Johnson,Manufacturing,Real Estate,66254.47,13862.96,0.2092,6.5,32,569,0.2745,1141.72,0,1,89.12,0.544,0.0,BB,0.9039,1,2026-02-20
APP-004885,Peters-Mcknight,Retail,Real Estate,317081.31,345643.54,1.0901,7.9,27,637,0.1257,5126.0,1,2,18.61,0.5138,0.0,BBB,0.8343,1,2025-06-25
APP-004886,"Harris, Foster and Clark",Manufacturing,Real Estate,182224.22,130903.66,0.7184,0.0,45,705,0.2367,3282.39,1,0,62.14,0.1139,0.0,AA,0.3187,1,2025-11-14
APP-004887,Harrison-Miller,Agriculture,Debt Consolidation,783390.75,13464.14,0.0172,2.9,129,620,0.2244,11883.76,3,2,15.21,0.3485,0.0,BBB,0.8289,1,2025-12-04
APP-004888,Figueroa-Harrison,Energy,Business Expansion,611642.55,18343.97,0.03,10.1,2,749,0.4287,5538.42,3,0,33.36,0.4556,547.79,AA,0.2757,0,2025-07-28
APP-004889,Williams Group,Energy,Equipment Purchase,850922.16,52248.89,0.0614,6.7,140,719,0.2553,14529.99,1,0,37.05,0.2656,0.0,AA,0.1505,0,2025-07-03
APP-004890,"Becker, Reyes and Mendoza",Healthcare,Real Estate,163228714.96,84562.78,0.0005,5.1,89,569,0.2919,1599339.29,2,2,21.01,0.1469,0.0,BB,0.9179,1,2025-12-15
APP-004891,Jenkins-Marks,Media,Business Expansion,475251.38,98629.74,0.2075,19.4,14,605,0.4997,5683.55,3,0,3.91,0.3937,0.0,BBB,0.7538,0,2025-09-17
APP-004892,"Collins, Moreno and Salinas",Retail,Real Estate,295208.75,69771.53,0.2363,4.5,28,728,0.6127,1707.78,3,0,63.29,0.6156,0.0,BBB,0.4975,0,2025-10-01
APP-004893,Johnson-Knox,Transportation,Debt Consolidation,477410.4,33681.7,0.0706,9.7,7,625,0.3524,4420.8,2,3,19.3,0.6645,0.0,BBB,0.9544,1,2026-02-12
APP-004894,"Clark, Carter and Cunningham",Manufacturing,Equipment Purchase,125895.36,49299.12,0.3916,9.0,14,722,0.4802,1967.75,1,1,82.14,0.3897,1050.6,A,0.6403,0,2026-01-25
APP-004895,"Hernandez, Turner and Perez",Healthcare,Business Expansion,22847.13,8427.56,0.3689,9.2,21,578,0.4339,454.67,1,1,6.52,0.5639,0.0,BB,0.9325,1,2025-06-25
APP-004896,Tyler Group,Finance,Working Capital,58075.82,92121.14,1.5862,14.6,2,603,0.01,947.27,0,0,28.5,0.7053,0.0,BBB,0.7017,0,2025-08-01
APP-004897,Tate Inc,Media,Working Capital,44818.15,48099.11,1.0732,9.3,16,758,0.4884,559.24,2,0,33.58,0.1113,0.0,A,0.3148,0,2026-02-25
APP-004898,Graham PLC,Finance,Real Estate,784075.76,14556.76,0.0186,4.7,3,822,0.0554,5890.57,0,1,67.95,0.2858,55.09,AAA,0.1839,0,2025-05-28
APP-004899,Harmon Inc,Transportation,Debt Consolidation,21351169.42,9905.87,0.0005,7.1,19,660,0.3359,428722.76,0,0,5.85,0.319,476.32,A,0.3446,1,2025-06-22
APP-004900,Bennett-Jennings,Retail,Business Expansion,143600.15,28174.33,0.1962,16.2,3,702,0.4113,2800.27,2,1,51.98,0.5484,0.0,AA,0.4964,0,2025-07-30
APP-004901,Trujillo-Curry,Manufacturing,Real Estate,147901.55,49423.08,0.3342,5.1,75,613,0.4367,1185.85,1,3,12.57,0.271,0.0,BBB,0.9578,1,2025-10-31
APP-004902,Martin-Mullins,Real Estate,Working Capital,48977.47,85366.81,1.743,7.8,28,577,0.0783,824.05,1,0,23.52,0.2689,39.83,BB,0.7377,1,2026-03-21
APP-004903,"Shaw, Smith and Fisher",Real Estate,Research & Development,102225.91,110068.46,1.0767,3.0,14,708,0.7893,1436.91,0,2,33.51,0.5912,118.09,BB,0.928,1,2025-06-23
APP-004904,Griffin-Lucero,Media,Real Estate,2737.61,110984.93,40.5408,2.7,69,821,0.1037,34.94,0,0,36.06,0.3166,0.0,AAA,0.6159,1,2026-04-06
APP-004905,Douglas-Williams,Manufacturing,Research & Development,2266975.02,23479.88,0.0104,13.5,187,695,0.1106,44131.31,2,2,4.91,0.3366,0.0,A,0.3962,0,2025-12-22
APP-004906,Bennett Group,Agriculture,Real Estate,460502.06,1637.67,0.0036,14.7,66,572,0.4129,8633.73,4,0,29.76,0.1378,0.0,BB,0.7391,1,2025-07-03
APP-004907,Diaz LLC,Transportation,Equipment Purchase,1801508.51,155158.31,0.0861,7.6,43,588,0.3299,25412.43,2,1,120.77,0.5767,0.0,BB,0.8812,1,2025-05-10
APP-004908,Allen-Carpenter,Retail,Equipment Purchase,1924961.51,13445.8,0.007,8.8,95,692,0.1895,17338.65,2,1,30.71,0.7866,1445.72,A,0.5668,0,2025-08-15
APP-004909,Johnson PLC,Transportation,Debt Consolidation,1312926.06,16872.02,0.0129,8.4,368,675,0.6286,5923.68,1,1,16.31,0.4135,0.0,BBB,0.7052,1,2025-06-28
APP-004910,Harper-Griffith,Healthcare,Business Expansion,284652.12,21472.69,0.0754,2.6,32,612,0.2691,1667.92,0,2,12.35,0.6761,0.0,BBB,0.9179,1,2025-09-03
APP-004911,Miranda-Brewer,Healthcare,Real Estate,61406.77,120872.74,1.9684,1.8,121,788,0.1456,517.66,3,2,49.38,0.1312,194.96,AAA,0.621,1,2026-02-02
APP-004912,"King, Chen and Robles",Technology,Working Capital,4079.14,52201.24,12.7971,10.3,42,527,0.3044,46.8,1,1,65.37,0.596,0.0,B,0.9964,1,2025-07-16
APP-004913,Norton and Sons,Healthcare,Working Capital,1440880.49,3372.24,0.0023,11.7,1,652,0.353,16666.71,1,0,69.53,0.6966,0.0,A,0.5269,0,2025-12-28
APP-004914,Navarro and Sons,Transportation,Business Expansion,174956.93,35822.02,0.2047,6.4,17,709,0.0416,1756.49,1,1,32.17,0.5041,0.0,AA,0.2426,0,2026-03-20
APP-004915,Wood and Sons,Energy,Real Estate,4068704.32,58425.55,0.0144,5.1,12,631,0.2873,66499.93,2,0,4.06,0.2054,0.0,BBB,0.4146,1,2026-01-11
APP-004916,"Dixon, David and Stephens",Agriculture,Real Estate,100905.86,103418.54,1.0249,6.8,70,645,0.0328,1307.03,1,1,16.25,0.1981,0.0,BBB,0.4704,0,2026-01-27
APP-004917,"Johnson, Brown and Smith",Agriculture,Real Estate,30868.83,69323.08,2.2457,10.6,7,679,0.351,358.35,0,1,2.11,0.6164,121.23,A,0.797,0,2025-09-16
APP-004918,Krueger LLC,Technology,Equipment Purchase,35676.94,118886.96,3.3323,8.6,4,643,0.5003,613.43,0,1,9.21,0.3179,0.0,BBB,0.9335,1,2026-02-07
APP-004919,Rice and Sons,Energy,Equipment Purchase,30447.83,34307.19,1.1268,10.9,25,659,0.4489,407.27,1,2,25.27,0.5695,0.0,A,0.9029,1,2025-04-27
APP-004920,"Banks, Mills and Moore",Manufacturing,Debt Consolidation,736671.08,181596.79,0.2465,2.7,49,765,0.3784,12886.92,1,2,19.03,0.5772,1903.79,AA,0.8032,0,2025-10-25
APP-004921,"Douglas, Ellis and Rodriguez",Media,Equipment Purchase,44165.65,197690.81,4.4761,6.9,7,754,0.4221,220.41,1,1,4.73,0.7901,0.0,AA,0.9284,1,2025-06-24
APP-004922,"Graham, Page and Bryan",Finance,Working Capital,69847.78,57396.26,0.8217,9.3,14,722,0.1305,1433.32,2,0,196.32,0.7882,0.0,AA,0.2765,0,2025-11-11
APP-004923,"Smith, Norman and Flores",Agriculture,Research & Development,219519.31,69308.14,0.3157,12.2,1,618,0.5552,2838.41,0,1,4.97,0.2085,0.0,BBB,0.8344,1,2025-12-25
APP-004924,"Nguyen, Terry and Jennings",Media,Research & Development,155541.22,20029.57,0.1288,4.9,8,816,0.1812,1331.49,2,0,7.23,0.7854,0.0,AAA,0.2476,1,2025-09-30
APP-004925,Sanders-Jenkins,Agriculture,Debt Consolidation,299430.36,27432.7,0.0916,6.7,8,720,0.1915,5083.36,0,0,7.47,0.3978,0.0,AA,0.1534,0,2025-12-01
APP-004926,Davis LLC,Transportation,Real Estate,605968.93,11163.44,0.0184,3.6,18,580,0.1465,9430.61,1,0,12.83,0.3741,0.0,BB,0.6336,1,2025-12-22
APP-004927,Cook PLC,Real Estate,Research & Development,550703.77,3900.6,0.0071,5.6,1,703,0.5239,8103.9,4,1,13.05,0.6983,0.0,A,0.6252,1,2026-01-29
APP-004928,Garcia-Rhodes,Finance,Debt Consolidation,255561.34,1066233.79,4.1721,3.5,3,779,0.4595,4854.16,3,0,6.04,0.6894,0.0,A,0.838,1,2025-08-09
